idna_subject,checker_type,destination,tested_at
www.dapper.net,AVAILABILITY,domains.list,2022-10-09 08:43:33.250689
www.dc-storm.com,AVAILABILITY,domains.list,2022-10-09 08:43:33.706770
www.de17a.com,AVAILABILITY,domains.list,2022-10-09 08:43:34.196443
www.dedicatedmedia.com,AVAILABILITY,domains.list,2022-10-09 08:43:34.753079
www.depilflash.tv,AVAILABILITY,domains.list,2022-10-09 08:43:35.323443
www.domdex.com,AVAILABILITY,domains.list,2022-10-09 08:43:35.831951
www.ebuzzing.com,AVAILABILITY,domains.list,2022-10-09 08:43:36.383841
www.cbx.net,AVAILABILITY,domains.list,2022-10-09 08:43:51.483881
www.e-n-t-e-r-n-e-x.com,AVAILABILITY,domains.list,2022-10-09 08:43:52.001016
www.cbmall.com,AVAILABILITY,domains.list,2022-10-09 08:43:52.969652
www.euro-linkindex.de,AVAILABILITY,domains.list,2022-10-09 08:43:53.421234
www.exchange.bg,AVAILABILITY,domains.list,2022-10-09 08:43:54.132473
www.exitexchange.com,AVAILABILITY,domains.list,2022-10-09 08:43:54.650868
www.eyeblaster.com,AVAILABILITY,domains.list,2022-10-09 08:43:55.191613
www.eyeviewads.com,AVAILABILITY,domains.list,2022-10-09 08:43:55.777228
www.fb-promotions.com,AVAILABILITY,domains.list,2022-10-09 08:43:56.212366
www.feedjit.com,AVAILABILITY,domains.list,2022-10-09 08:43:56.709411
www.euroclick.com,AVAILABILITY,domains.list,2022-10-09 08:43:58.184000
www.globaltakeoff.net,AVAILABILITY,domains.list,2022-10-09 08:43:58.721025
www.googlesyndication.com,AVAILABILITY,domains.list,2022-10-09 08:43:59.249655
www.grafstat.ro,AVAILABILITY,domains.list,2022-10-09 08:44:11.625232
www.fineclicks.com,AVAILABILITY,domains.list,2022-10-09 08:44:30.161555
www.hitfarm.com,AVAILABILITY,domains.list,2022-10-09 08:44:32.155818
www.cybermonitor.com,AVAILABILITY,domains.list,2022-10-09 08:44:52.622436
www.hit-ranking.de,AVAILABILITY,domains.list,2022-10-09 08:44:53.041879
www.htmlhubing.xyz,AVAILABILITY,domains.list,2022-10-09 08:44:53.493000
www.i1img.com,AVAILABILITY,domains.list,2022-10-09 08:44:54.067498
www.iasds01.com,AVAILABILITY,domains.list,2022-10-09 08:44:54.533115
www.hits4pay.com,AVAILABILITY,domains.list,2022-10-09 08:45:04.977316
www.ilbanner.com,AVAILABILITY,domains.list,2022-10-09 08:45:06.762976
www.impressionz.co.uk,AVAILABILITY,domains.list,2022-10-09 08:45:12.331864
www.imrworldwide.com,AVAILABILITY,domains.list,2022-10-09 08:45:12.762265
www.fimc.net,AVAILABILITY,domains.list,2022-10-09 08:45:31.202585
www.indexstats.com,AVAILABILITY,domains.list,2022-10-09 08:45:32.024911
www.jaminfinity.tk,AVAILABILITY,domains.list,2022-10-09 08:45:33.158215
www.kanoodle.com,AVAILABILITY,domains.list,2022-10-09 08:45:33.671726
www.kompasads.com,AVAILABILITY,domains.list,2022-10-09 08:45:34.227410
www.kt-g.de,AVAILABILITY,domains.list,2022-10-09 08:45:34.638494
www.lead-analytics.nl,AVAILABILITY,domains.list,2022-10-09 08:45:35.082973
www.leadingedgecash.com,AVAILABILITY,domains.list,2022-10-09 08:45:35.780504
www.leanoisgo.com,AVAILABILITY,domains.list,2022-10-09 08:45:36.275006
www.liftdna.com,AVAILABILITY,domains.list,2022-10-09 08:45:36.934835
www.linkshighway.net,AVAILABILITY,domains.list,2022-10-09 08:45:38.204332
www.mediadvertising.ro,AVAILABILITY,domains.list,2022-10-09 08:45:38.926298
www.hollandbusinessadvertising.nl,AVAILABILITY,domains.list,2022-10-09 08:45:43.365036
www.medialets.com,AVAILABILITY,domains.list,2022-10-09 08:45:44.958961
www.medyanetads.com,AVAILABILITY,domains.list,2022-10-09 08:45:45.489722
www.mixtraffic.com,AVAILABILITY,domains.list,2022-10-09 08:45:46.611804
www.mmismm.com,AVAILABILITY,domains.list,2022-10-09 08:45:47.238307
www.moadnet.com,AVAILABILITY,domains.list,2022-10-09 08:45:47.694556
www.mobilefuse.nu,AVAILABILITY,domains.list,2022-10-09 08:45:48.209586
www.mobilewithsms.net,AVAILABILITY,domains.list,2022-10-09 08:45:48.708110
www.mocean.mobi,AVAILABILITY,domains.list,2022-10-09 08:45:49.210226
www.megago.com,AVAILABILITY,domains.list,2022-10-09 08:46:07.803673
www.mydas.mobi,AVAILABILITY,domains.list,2022-10-09 08:46:13.590417
www.nbjmp.com,AVAILABILITY,domains.list,2022-10-09 08:46:14.780892
www.moversa.com,AVAILABILITY,domains.list,2022-10-09 08:46:20.634993
www.nedstat.nl,AVAILABILITY,domains.list,2022-10-09 08:46:30.922700
www.nedstatpro.net,AVAILABILITY,domains.list,2022-10-09 08:46:41.272067
www.nexac.com,AVAILABILITY,domains.list,2022-10-09 08:46:41.753075
www.onclasrv.com,AVAILABILITY,domains.list,2022-10-09 08:46:42.263187
www.online-metrix.net,AVAILABILITY,domains.list,2022-10-09 08:46:42.663346
www.openads.org,AVAILABILITY,domains.list,2022-10-09 08:46:43.369625
www.optimost.com,AVAILABILITY,domains.list,2022-10-09 08:46:44.404160
www.overture.com,AVAILABILITY,domains.list,2022-10-09 08:46:45.061866
www.pagerank4u.eu,AVAILABILITY,domains.list,2022-10-09 08:46:45.565650
www.pagerank-submitter.com,AVAILABILITY,domains.list,2022-10-09 08:46:45.979825
www.pagerank-united.de,AVAILABILITY,domains.list,2022-10-09 08:46:46.469348
www.nedstat.com,AVAILABILITY,domains.list,2022-10-09 08:46:56.782740
www.paypopup.com,AVAILABILITY,domains.list,2022-10-09 08:46:57.426403
www.picadmedia.com,AVAILABILITY,domains.list,2022-10-09 08:46:57.958829
www.playhaven.com,AVAILABILITY,domains.list,2022-10-09 08:46:58.478894
www.mojiva.com,AVAILABILITY,domains.list,2022-10-09 08:46:59.397580
www.pr5dir.com,AVAILABILITY,domains.list,2022-10-09 08:46:59.885600
www.promotion-campaigns.com,AVAILABILITY,domains.list,2022-10-09 08:47:00.323341
www.onewaylinkexchange.net,AVAILABILITY,domains.list,2022-10-09 08:47:01.535859
www.mobile-ent.biz,AVAILABILITY,domains.list,2022-10-09 08:47:01.977544
www.quarterserver.de,AVAILABILITY,domains.list,2022-10-09 08:47:03.104495
www.ranking-street.de,AVAILABILITY,domains.list,2022-10-09 08:47:03.544409
www.realtracker.com,AVAILABILITY,domains.list,2022-10-09 08:47:09.095646
www.reefaquarium.biz,AVAILABILITY,domains.list,2022-10-09 08:47:09.604354
www.reinvigorate.net,AVAILABILITY,domains.list,2022-10-09 08:47:15.125852
www.reklamer.com.ua,AVAILABILITY,domains.list,2022-10-09 08:47:16.410626
www.revmob.com,AVAILABILITY,domains.list,2022-10-09 08:47:16.967905
www.rotabanner.com,AVAILABILITY,domains.list,2022-10-09 08:47:18.244735
www.rtbpop.com,AVAILABILITY,domains.list,2022-10-09 08:47:28.735043
www.rythmxchange.com,AVAILABILITY,domains.list,2022-10-09 08:47:29.208249
www.servedby-buysellads.com,AVAILABILITY,domains.list,2022-10-09 08:47:29.629964
www.servedbyopenx.com,AVAILABILITY,domains.list,2022-10-09 08:47:30.160961
www.sexaddpro.de,AVAILABILITY,domains.list,2022-10-09 08:47:35.680432
www.ru4.com,AVAILABILITY,domains.list,2022-10-09 08:47:37.968838
www.sitestat.com,AVAILABILITY,domains.list,2022-10-09 08:47:50.012882
www.slopeaota.com,AVAILABILITY,domains.list,2022-10-09 08:47:50.531971
www.snapads.com,AVAILABILITY,domains.list,2022-10-09 08:47:51.082462
www.spacash.com,AVAILABILITY,domains.list,2022-10-09 08:47:51.604210
www.spywords.com,AVAILABILITY,domains.list,2022-10-09 08:47:52.325250
www.signalhq.com,AVAILABILITY,domains.list,2022-10-09 08:47:52.910106
www.stat.su,AVAILABILITY,domains.list,2022-10-09 08:47:53.487819
www.suavalds.com,AVAILABILITY,domains.list,2022-10-09 08:47:53.991608
www.tapjoyads.com,AVAILABILITY,domains.list,2022-10-09 08:47:54.463360
